"","cty_yr","year","cty","dummy_70","dummy_80","pre_85","post_85","entry_res","polity4","under_imf","signed_imf","wb_all","regime","type2","emil","democracy","gdp","gdp_pc","cur_bop_pcnt","netFDI_pcnt","netFDIout_pcnt","hitech_xprt","iso","mil_govt","mil_gdp","arms_xprt","arms_imprt","time_since_independence","eng_col","fra_col","spa_col","age_of_demo","age_of_demo_p","warnock_smooth","warnock_unsmooth","aid_gdp","aid_govt","aid_gcf","pop","urban","trade_gdp","gdp_grow","cty_1","currency","bank","reschedule","ratiosk","surpe","plp","left_party","entryres_lang","approve_lang","entry_res_colony","belgium_colony","france_colony","dutch_colony","spain_colony","uk_colony","glob_fdi","approve_agg"
"2096","nic1988","1988","nic",0,1,0,1,NA,-1,0,0,0,2,0,0,1,2871881520,724.6370407,1292,17,158,1,1,1,1,1,1120,151,0,0,1,5,0,NA,NA,9.707331419,NA,31.2250595,3963200,2053730.24,76.25108369,-12.44982204,"nicaragua",0,0,0,NA,0.2955,NA,1,0.16843651769851,0.567259308956726,0.18728417839734,0,0,0,0,0,1015909.44,NA
"2097","nic1989","1989","nic",0,1,0,1,NA,-1,0,0,0,2,0,0,1,2823128094,697.2587326,1606,1116,158,1,1,1,1,265,677,152,0,0,1,6,0,NA,NA,30.23536218,NA,87.03059632,4048896,2107855.258,97.72905102,-1.697612732,"nicaragua",0,0,0,NA,0.2955,NA,1,0.122838204572522,0.476350218047635,0.131318618741743,0,0,0,0,0,1211420.25,NA
"2098","nic1990","1990","nic",0,0,0,1,NA,6,0,0,0,2,0,0,1,2820500756,681.1293429,1577,649,158,1,1,1,1,596,19,153,0,0,1,7,1,NA,NA,33.3637701,45.50588061,169.3693647,4140918,2165700.114,71.29079692,-0.093064749,"nicaragua",0,0,0,NA,0.2924,NA,1,0.112822390128663,0.567259308956726,0.119633501890574,0,0,0,0,0,1418775.94,NA
"2099","nic1991","1991","nic",0,0,0,1,NA,6,1,1,2,2,0,0,1,2815121711,663.8961997,873,3637,158,1,1,157,1619,1,3,154,0,0,1,8,2,NA,NA,72.06032267,208.11418,269.9441075,4240304,2227855.722,74.32797374,-0.190712416,"nicaragua",0,0,1,NA,0.2728,NA,0,0.0390216521212831,0.570613887957061,0.0319951255068106,0,0,0,0,0,1609241.36,NA
"2100","nic1992","1992","nic",0,0,0,1,NA,6,1,0,2,2,0,0,1,2825973080,650.3003307,1860,2170,158,1,1,43,1277,651,1,155,0,0,1,9,3,NA,NA,50.35995067,149.3587839,174.1669777,4345643,2293630.375,70.51762606,0.385467117,"nicaragua",0,0,0,NA,0.269,NA,0,0.0450838556004608,0.38879570613888,0.0390676962325179,0,0,0,0,0,1667975.75,NA
"2101","nic1993","1993","nic",0,0,0,1,NA,6,1,0,2,2,0,0,1,2814919609,631.9976903,1601,3396,158,1221,1,591,998,314,1,156,0,0,1,10,4,NA,NA,23.76063293,65.37754316,92.06176172,4454003,2361512.391,68.28596679,-0.391138593,"nicaragua",1,0,0,NA,0.2652,NA,0,0.04244811495734,0.202281113720228,0.0359926654822104,0,0,0,0,0,1999241.12,NA
"2102","nic1994","1994","nic",0,0,0,1,NA,6,1,1,2,2,0,0,1,2908866342,637.7457932,1583,2914,158,1046,1,586,354,1,1,157,0,0,1,11,5,NA,NA,23.74072409,136.056958,97.96455696,4561169,2429278.609,47.79454578,3.33745706,"nicaragua",1,0,0,NA,0.2487,NA,0,0.0369130596067865,0.202281113720228,0.0295351009065646,0,0,0,0,0,2137026.63,NA
"2103","nic1995","1995","nic",0,0,0,1,0,8,1,0,4,2,0,0,1,3080833198,660.5577025,1249,3623,158,218,1,576,304,561,1,157,0,0,1,12,6,NA,NA,23.01370055,143.838776,92.46971056,4663988,2495233.58,53.7922453,5.911817037,"nicaragua",1,0,1,NA,0.2494,NA,0,0.033021408645459,0.186978953122865,0.0285681745706346,0,0,0,0,0,2519712.78,0
"2104","nic1996","1996","nic",0,0,0,1,0.03690036900369,8,1,0,2,2,0,0,1,3276286557,688.0451393,1272,3882,158,180,1,537,222,1,1,157,0,0,1,13,7,NA,NA,31.06767222,200.0048275,108.7733476,4761732,2558954.777,59.2640858,6.344172078,"nicaragua",0,0,0,0.2946,0.2391,1.416167,0,0.0447410944697682,0.0266818052795913,0.0406204728713954,0,0,0,0,0,2870597.29,0
"2105","nic1997","1997","nic",0,0,0,1,0.03690036900369,8,1,0,1,2,0,0,1,3406249572,701.5931695,1273,4240,158,172,1,502,200,1,1,157,0,0,1,14,8,NA,NA,13.19217739,82.97366482,39.0205961,4855021,2620740.336,70.94293821,3.966778001,"nicaragua",0,0,0,0.2516,0.2459,1.176085,0,0.047992185804211,0.0985893906558113,0.0425830258302583,0,0,0,0,0,3075667.94,0
"2106","nic1998","1998","nic",0,0,0,1,0,8,1,1,5,2,0,0,1,3532675436,714.5793932,905,4246,158,1159,1,420,117,1,1,157,0,0,1,15,9,NA,NA,17.79141705,113.5617476,54.3540671,4943713,2680481.189,69.71709717,3.711585468,"nicaragua",0,0,1,NA,NA,NA,0,0.0334490991968743,0.100697983170308,0.0285608856088561,0,0,0,0,0,3688721.62,1
"2107","nic1999","1999","nic",0,0,0,1,0,8,1,0,1,2,0,0,1,3781225303,752.032625,1271,4423,158,1168,1,377,109,1,1,157,0,0,1,16,10,NA,NA,18.972786,109.2243348,46.86684876,5028007,2738252.612,76.61286308,7.035740242,"nicaragua",0,0,0,NA,NA,NA,0,0.0903386079514878,0.174498721177688,0.0982017138579346,0,0,0,0,0,4372336.52,1
"2108","nic2000","2000","nic",0,0,0,1,0,8,1,0,6,2,0,0,1,3936327817,770.5886382,1227,4305,158,1124,1,402,148,1,1,157,0,0,1,17,11,NA,NA,15.0267993,86.52548781,47.24495764,5108209,2794190.323,74.9921925,4.101911465,"nicaragua",0,0,0,NA,NA,NA,0,0.031727351953063,0.099367422245651,0.0339896458666079,0,0,0,0,0,5272429.95,1
"2109","nld1970","1970","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.66361e+11,12758.70762,2714,3067,1818,1,1,1,1,561,1151,156,0,0,1,74,26,NA,NA,NA,NA,NA,13039000,8045063,90.70480258,NA,"netherlands",0,0,0,NA,NA,NA,NA,NA,NA,0.0719557195571956,1,0,0,1,0,109125.12,NA
"2110","nld1971","1971","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.73566e+11,13153.88449,2852,3085,1796,1,1,1,1,250,1155,157,0,0,1,75,27,NA,NA,NA,NA,NA,13195000,8180900,89.55921402,4.330778433,"netherlands",0,0,0,NA,NA,NA,NA,NA,NA,0.0756457564575646,1,0,0,1,0,124253.72,0
"2111","nld1972","1972","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.77916e+11,13348.03629,3294,2867,1797,1,1,1,1,116,1124,158,0,0,1,76,28,NA,NA,NA,NA,NA,13329000,8303967,86.71598715,2.506529078,"netherlands",1,0,0,0.9065,0.2448,4.257096521,NA,NA,NA,0.270848708487085,1,0,0,1,0,139359.15,0
"2112","nld1973","1973","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.88207e+11,14004.54741,3342,2997,1795,1,1,1,1,220,1,159,0,0,1,77,29,NA,NA,NA,NA,NA,13439000,8412814,89.81524005,5.784268034,"netherlands",1,0,0,0.9277,0.2368,4.503112251,NA,NA,NA,0.742224565102794,1,0,0,1,0,163443.43,0
"2113","nld1974","1974","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.96217e+11,14486.30955,3258,2789,1808,1,1,1,1,680,989,160,0,0,1,78,30,NA,NA,NA,NA,NA,13545000,8519805,102.7986871,4.255923243,"netherlands",1,0,0,0.9776,0.2294,4.897491749,NA,NA,NA,0.857142857142857,1,0,0,1,0,191560.89,0
"2114","nld1975","1975","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,1.96458e+11,14375.70968,3115,2739,1759,1,1,1,1,620,1158,161,0,0,1,79,31,NA,NA,NA,NA,NA,13666000,8636912,94.47508132,0.123019711,"netherlands",1,0,0,1.0373,0.2217,5.379106414,1,NA,NA,0.681044143774771,1,0,0,1,0,206746.86,0
"2115","nld1976","1976","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,2.05864e+11,14945.85433,3237,1735,1728,1,1,1,1,491,1181,162,0,0,1,80,32,NA,NA,NA,NA,NA,13774000,8746490,96.72883411,4.787653117,"netherlands",1,0,0,1.0565,0.2185,5.556975824,1,NA,NA,0.711087877545442,1,0,0,1,0,218174.86,0
"2116","nld1977","1977","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,2.09819e+11,15142.85663,2838,1601,1750,1,1,1,1,476,897,163,0,0,1,81,33,NA,NA,NA,NA,NA,13856000,8840128,93.14214464,1.921278167,"netherlands",1,0,0,1.1682,0.2167,6.196050061,1,NA,NA,0.398204679016487,1,0,0,1,0,246468.21,0
"2117","nld1978","1978","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,2.1471e+11,15400.21406,161,2037,1731,1,1,1,1,438,1035,164,0,0,1,82,34,NA,NA,NA,NA,NA,13942000,8936822,90.07814416,2.330748492,"netherlands",1,0,0,1.1844,0.2147,6.340066177,0,NA,NA,0.556205349932287,1,0,0,1,0,293156.12,0
"2118","nld1979","1979","nld",1,0,1,0,0,10,0,0,NA,0,0,0,1,2.19051e+11,15604.14882,2651,2434,1819,1,1,1,1,433,1108,165,0,0,1,83,35,NA,NA,NA,NA,NA,14038000,9040472,99.19009901,2.02191842,"netherlands",1,0,0,1.2051,0.2126,6.514761862,0,NA,NA,0.556205349932287,1,0,0,1,0,355048.24,0
"2119","nld1980","1980","nld",0,1,1,0,0,10,0,0,NA,0,0,0,1,2.23866e+11,15820.90854,119,2689,1798,1,1,1,1,615,1088,166,0,0,1,84,36,NA,NA,NA,NA,NA,14150000,9155050,104.7323274,2.198033294,"netherlands",1,0,0,1.2117,0.21,6.631965427,0,NA,NA,0.349953305088606,1,0,0,1,0,401269.07,0
"2120","nld1981","1981","nld",0,1,1,0,0,10,0,0,NA,0,0,0,1,2.22896e+11,15645.09768,3110,2607,1783,1,1,1,1,656,1208,167,0,0,1,85,37,NA,NA,NA,NA,NA,14247000,9274797,111.1464484,-0.433361867,"netherlands",1,0,0,1.2935,0.1998,7.440439008,0,NA,NA,0.349953305088606,1,0,0,1,0,412996.31,0
"2121","nld1982","1982","nld",0,1,1,0,0,10,0,0,NA,0,0,0,1,2.20192e+11,15384.03091,3222,2169,1721,1,1,1,1,621,123,168,0,0,1,86,38,NA,NA,NA,NA,NA,14313000,9375015,109.5919675,-1.213155817,"netherlands",0,0,0,1.349,0.1913,8.10450695,0,NA,NA,0.264467450230058,1,0,0,1,0,419039.04,0
"2122","nld1983","1983","nld",0,1,1,0,0,10,0,0,NA,0,0,0,1,2.24601e+11,15633.12234,3241,2329,1757,1,1,1,1,530,166,169,0,0,1,87,39,NA,NA,NA,NA,NA,14367000,9467853,109.1900699,2.002543976,"netherlands",0,0,0,1.39,0.1834,8.71098287,0,NA,NA,0.264467450230058,1,0,0,1,0,449360.21,0
"2123","nld1984","1984","nld",0,1,1,0,0,10,0,0,NA,0,0,0,1,2.32371e+11,16110.05796,3341,2720,1813,1,1,1,1,439,74,170,0,0,1,88,40,NA,NA,NA,NA,NA,14424000,9563112,116.8564036,3.459648374,"netherlands",0,0,0,1.4188,0.1757,9.279165395,0,NA,NA,0.341035715912715,1,0,0,1,0,457798.58,0
"2124","nld1985","1985","nld",0,1,0,1,0,10,0,0,NA,0,0,0,1,2.37641e+11,16398.11086,3196,2550,1705,1,1,1,1,176,1284,171,0,0,1,89,41,NA,NA,NA,NA,NA,14492000,9666164,120.057064,2.267897358,"netherlands",0,0,0,1.4321,0.1677,9.817194061,0,NA,NA,0.349645802013576,1,0,0,1,0,552401.15,0
"2125","nld1986","1986","nld",0,1,0,1,0,10,0,0,NA,0,0,0,1,2.45528e+11,16849.29426,3096,3002,1717,1,1,1,1,477,1167,172,0,0,1,90,42,NA,NA,NA,NA,NA,14572000,9777812,101.8626034,3.318652689,"netherlands",0,0,0,1.4431,0.1642,10.10143706,0,NA,NA,0.186669172247278,1,0,0,1,0,711541.65,0
"2126","nld1987","1987","nld",0,1,0,1,0,10,0,0,NA,0,0,0,1,2.50556e+11,17085.27484,2937,2749,1822,1,1,1,1,534,1136,173,0,0,1,91,43,NA,NA,NA,NA,NA,14665000,9898875,100.3469976,2.047685519,"netherlands",0,0,0,1.4268,0.1603,10.23002682,0,NA,NA,0.269079996355519,1,0,0,1,0,850969.07,0
"2127","nld1988","1988","nld",0,1,0,1,0,10,0,0,NA,0,0,0,1,2.59178e+11,17559.4975,3155,3155,1781,483,1,1,1322,645,899,174,0,0,1,92,44,NA,NA,NA,NA,NA,14760000,10022040,104.8695748,3.441403478,"netherlands",0,0,0,1.4731,0.1562,10.84139101,0,NA,NA,0.18728417839734,1,0,0,1,0,1015909.44,0
"2128","nld1989","1989","nld",0,1,0,1,0,10,0,0,NA,0,0,0,1,2.70634e+11,18225.7302,3297,3872,1881,522,1,1,1295,592,1180,175,0,0,1,93,45,NA,NA,NA,NA,NA,14849000,10141867,111.2130174,4.420003413,"netherlands",0,0,0,1.4608,0.1524,11.01433259,0,NA,NA,0.131318618741743,1,0,0,1,0,1211420.25,0
"2129","nld1990","1990","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,2.81955e+11,18857.34615,3135,3884,1855,544,1,1,1233,511,663,176,0,0,1,94,46,NA,NA,NA,NA,NA,14952000,10272024,109.0990429,4.183205899,"netherlands",0,0,0,1.452,0.1479,11.28067726,0,NA,NA,0.119633501890574,1,0,0,1,0,1418775.94,0
"2130","nld1991","1991","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,2.88833e+11,19166.0709,3106,3097,1838,563,1,1,1169,532,709,177,0,0,1,95,47,NA,NA,NA,NA,NA,15070000,10476664,110.2243808,2.439271453,"netherlands",0,0,0,1.3784,0.1466,10.81005116,0,NA,NA,0.0319951255068106,1,0,0,1,0,1609241.36,0
"2131","nld1992","1992","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,2.9376e+11,19354.32232,3060,3095,1821,616,1,1,1140,477,513,178,0,0,1,96,48,NA,NA,NA,NA,NA,15178000,10676205.2,106.965736,1.705906558,"netherlands",0,0,0,1.3661,0.1442,10.89267789,0,NA,NA,0.0390676962325179,1,0,0,1,0,1667975.75,0
"2132","nld1993","1993","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,2.97454e+11,19468.06121,3283,3142,1786,801,1,1,1023,533,158,179,0,0,1,97,49,NA,NA,NA,NA,NA,15279096.95,10872605.39,103.738592,1.257656494,"netherlands",0,0,0,1.2941,0.1243,11.96817045,0,NA,NA,0.0359926654822104,1,0,0,1,0,1999241.12,0
"2133","nld1994","1994","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.06262e+11,19911.55057,3349,3305,1863,789,1,1,951,591,353,180,0,0,1,98,50,NA,NA,NA,NA,NA,15381133,11071339.53,107.9428233,2.961063257,"netherlands",0,0,0,1.2794,0.1281,11.47652219,0,NA,NA,0.0295351009065646,1,0,0,1,0,2137026.63,0
"2134","nld1995","1995","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.15806e+11,20427.30624,3426,3670,1859,809,1,314,825,517,954,180,0,0,1,99,51,NA,NA,NA,NA,NA,15460000,11254880,113.0491612,3.116266617,"netherlands",0,0,0,1.2669,0.1316,11.06943324,1,NA,NA,0.0285681745706346,1,0,0,1,0,2519712.78,0
"2135","nld1996","1996","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.26563e+11,21045.52935,3370,3966,1893,840,1,371,797,552,409,180,0,0,1,100,52,NA,NA,NA,NA,NA,15517000,11420512,113.9819549,3.406306159,"netherlands",0,0,0,1.243,0.1418,10.07560649,1,NA,NA,0.0406204728713954,1,0,0,1,0,2870597.29,0
"2136","nld1997","1997","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.40535e+11,21819.39428,3445,3649,1884,842,1,362,742,600,214,180,0,0,1,101,53,NA,NA,NA,NA,NA,15607000,11611608,120.9614974,4.278435444,"netherlands",0,0,0,1.2468,0.1426,10.05289184,1,NA,NA,0.0425830258302583,1,0,0,1,0,3075667.94,0
"2137","nld1998","1998","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.53896e+11,22544.03487,3204,4435,1900,858,1,359,691,594,680,180,0,0,1,102,54,NA,NA,NA,NA,NA,15698000,11804896,120.4445131,3.923520834,"netherlands",0,0,0,NA,NA,NA,1,NA,NA,0.0285608856088561,1,0,0,1,0,3688721.62,0
"2138","nld1999","1999","nld",0,0,0,1,0,10,0,0,NA,0,0,0,1,3.70474e+11,23440.33404,3254,3175,1694,983,1,365,699,445,742,180,0,0,1,103,55,NA,NA,NA,NA,NA,15805000,12011800,121.8698941,4.684485797,"netherlands",0,0,0,NA,NA,NA,1,NA,NA,0.0982017138579346,1,0,0,1,0,4372336.52,0.003690036900369
"2139","nld2000","2000","nld",0,0,0,1,0.011070110701107,10,0,0,NA,0,0,0,1,3.85075e+11,24179.85582,2940,3272,1700,995,1,329,596,379,234,180,0,0,1,104,56,NA,NA,NA,NA,NA,15925431.06,12230731.05,134.6176668,3.940932027,"netherlands",1,0,0,NA,NA,NA,1,NA,NA,0.0339896458666079,1,0,0,1,0,5272429.95,0.00738007380073801
"2140","nor1970","1970","nor",1,0,1,0,NA,10,0,0,NA,0,0,0,1,57728782749,14890.06519,2603,361,157,1,1,1,1,1,238,71,0,0,0,87,26,NA,NA,NA,NA,NA,3877000,2535558,74.06218038,NA,"norway",0,0,0,NA,NA,NA,NA,NA,NA,0.0719557195571956,0,0,0,0,0,109125.12,NA
"2141","nor1971","1971","nor",1,0,1,0,NA,10,0,0,NA,0,0,0,1,60970506033,15621.44659,2603,361,157,1,1,1,1,657,1296,72,0,0,0,88,27,NA,NA,NA,NA,NA,3903000,2574418.8,72.61566777,5.615436754,"norway",0,0,0,NA,NA,NA,NA,NA,NA,0.0756457564575646,0,0,0,0,0,124253.72,NA
"2142","nor1972","1972","nor",1,0,1,0,NA,10,0,0,NA,0,0,0,1,64180508532,16318.46136,2603,361,157,1,1,1,1,128,1158,73,0,0,0,89,28,NA,NA,NA,NA,NA,3933000,2616231.6,69.70330019,5.264844772,"norway",1,0,0,0.7426,0.1678,5.085494667,NA,NA,NA,0.270848708487085,0,0,0,0,0,139359.15,NA
"2143","nor1973","1973","nor",1,0,1,0,NA,10,0,0,NA,0,0,0,1,67054511577,16928.68255,2603,361,157,1,1,1,1,657,1227,74,0,0,0,90,29,NA,NA,NA,NA,NA,3961000,2657038.8,75.84673068,4.477999802,"norway",1,0,0,0.773,0.1551,5.727366258,NA,NA,NA,0.742224565102794,0,0,0,0,0,163443.43,NA
"2144","nor1974","1974","nor",1,0,1,0,1,10,0,0,NA,0,0,0,1,69614987843,17469.25667,2603,361,157,1,1,1,1,1,1128,75,0,0,0,91,30,NA,NA,NA,NA,NA,3985000,2695454,83.22385213,3.818499615,"norway",1,0,0,0.8154,0.1432,6.54600777,NA,NA,NA,0.857142857142857,0,0,0,0,0,191560.89,1
"2145","nor1975","1975","nor",1,0,1,0,1,10,0,0,NA,0,0,0,1,73113363176,18246.40958,2348,1935,1213,1,1,1,1,657,82,76,0,0,0,92,31,NA,NA,NA,NA,NA,4007000,2732774,78.73386637,5.025319174,"norway",0,0,0,0.8646,0.1316,7.549554355,1,NA,NA,0.681044143774771,0,0,0,0,0,206746.86,1
"2146","nor1976","1976","nor",1,0,1,0,1,10,0,0,NA,0,0,0,1,77348508260,19212.24746,586,2453,1224,1,1,1,1,657,1326,77,0,0,0,93,32,NA,NA,NA,NA,NA,4026000,2764251.6,81.12601033,5.792573204,"norway",0,0,0,0.8724,0.1201,8.349225266,1,NA,NA,0.711087877545442,0,0,0,0,0,218174.86,1
"2147","nor1977","1977","nor",1,0,1,0,1,10,0,0,NA,0,0,0,1,80550478311,19923.44257,684,3104,1022,1,1,1,1,657,67,78,0,0,0,94,33,NA,NA,NA,NA,NA,4043000,2794521.6,78.50069751,4.139666199,"norway",1,0,0,0.8818,0.1089,9.311606335,1,NA,NA,0.398204679016487,0,0,0,0,0,246468.21,1
"2148","nor1978","1978","nor",1,0,1,0,1,10,0,0,NA,0,0,0,1,83654786521,20609.7035,1759,2480,765,1,1,1,1,681,229,79,0,0,0,95,34,NA,NA,NA,NA,NA,4059000,2824252.2,72.39435218,3.853866885,"norway",1,0,0,0.9144,0.0979,10.73962413,1,NA,NA,0.556205349932287,0,0,0,0,0,293156.12,1
"2149","nor1979","1979","nor",1,0,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,87300245404,21433.89281,538,2059,636,1,1,1,1,156,966,80,0,0,0,96,35,NA,NA,NA,NA,NA,4073000,2852729.2,77.02390392,4.357740943,"norway",1,0,0,0.9156,0.0875,12.0311967,1,NA,NA,0.556205349932287,0,0,0,0,0,355048.24,1
"2150","nor1980","1980","nor",0,1,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,91232441092,22300.76781,2913,740,1112,1,1,1,1,143,580,81,0,0,0,97,36,NA,NA,NA,NA,NA,4091000,2884155,80.38849945,4.504220657,"norway",1,0,0,0.9215,0.0763,13.88306937,1,NA,NA,0.349953305088606,0,0,0,0,0,401269.07,1
"2151","nor1981","1981","nor",0,1,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,92644356836,22596.18459,3217,2484,990,1,1,1,1,399,936,82,0,0,0,98,37,NA,NA,NA,NA,NA,4100000,2897060,79.26928972,1.547602725,"norway",1,0,0,0.9469,0.0733,14.84399344,1,NA,NA,0.349953305088606,0,0,0,0,0,412996.31,1
"2152","nor1982","1982","nor",0,1,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,92760185417,22541.96486,2813,1997,1189,1,1,1,1,623,956,83,0,0,0,99,38,NA,NA,NA,NA,NA,4115000,2914243,77.84380135,0.125024971,"norway",0,0,0,0.9772,0.0693,16.20636915,0,NA,NA,0.264467450230058,0,0,0,0,0,419039.04,1
"2153","nor1983","1983","nor",0,1,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,96347133541,23311.67035,3201,1672,1255,1,1,1,1,473,935,84,0,0,0,100,39,NA,NA,NA,NA,NA,4133000,2933603.4,75.79051807,3.866904867,"norway",0,0,0,0.9907,0.0648,17.57006715,0,NA,NA,0.264467450230058,0,0,0,0,0,449360.21,1
"2154","nor1984","1984","nor",0,1,1,0,0.044280442804428,10,0,0,NA,0,0,0,1,1.02026e+11,24643.94086,3332,185,1478,1,1,1,1,1,768,85,0,0,0,101,40,NA,NA,NA,NA,NA,4140000,2945196,76.96608484,5.894084654,"norway",0,0,0,1.0105,0.0624,18.61362774,0,NA,NA,0.341035715912715,0,0,0,0,0,457798.58,1
"2155","nor1985","1985","nor",0,1,0,1,0.044280442804428,10,0,0,NA,0,0,0,1,1.07488e+11,25882.10387,3333,238,1704,1,1,1,1,519,179,86,0,0,0,102,41,NA,NA,NA,NA,NA,4153000,2961089,78.12617662,5.353994831,"norway",0,0,0,1.031,0.0588,20.15511825,0,NA,NA,0.349645802013576,0,0,0,0,0,552401.15,1
"2156","nor1986","1986","nor",0,1,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.11828e+11,26823.77802,2065,2737,1707,1,1,1,1,413,244,87,0,0,0,103,42,NA,NA,NA,NA,NA,4169000,2978333.6,71.92113394,4.037602295,"norway",0,0,0,0.9932,0.0547,20.85192553,0,NA,NA,0.186669172247278,0,0,0,0,0,711541.65,1
"2157","nor1987","1987","nor",0,1,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.13819e+11,27183.88426,1722,962,1462,1,1,1,1,581,571,88,0,0,0,104,43,NA,NA,NA,NA,NA,4187000,2997054.6,67.0008204,1.780043414,"norway",0,0,0,0.9868,0.0504,22.51175639,1,NA,NA,0.269079996355519,0,0,0,0,0,850969.07,0.003690036900369
"2158","nor1988","1988","nor",0,1,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.13622e+11,26995.03716,1543,1127,1473,434,1,1,1353,463,665,89,0,0,0,105,44,NA,NA,NA,NA,NA,4209000,3018694.8,66.71441191,-0.172916779,"norway",0,0,0,0.9496,0.0453,24.08058763,1,NA,NA,0.18728417839734,0,0,0,0,0,1015909.44,0.003690036900369
"2159","nor1989","1989","nor",0,1,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.14755e+11,27148.20957,2650,2877,1576,396,1,1,1358,60,1132,90,0,0,0,106,45,NA,NA,NA,NA,NA,4227000,3037522.2,72.47984248,0.997491098,"norway",0,0,0,1.0056,0.0411,28.15690469,1,NA,NA,0.131318618741743,0,0,0,0,0,1211420.25,0.003690036900369
"2160","nor1990","1990","nor",0,0,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.16967e+11,27576.90404,3218,2197,1558,412,1,1,1352,651,869,91,0,0,0,107,46,NA,NA,NA,NA,NA,4241500,3053880,73.92699112,1.927538981,"norway",0,1,0,1.0316,0.0375,31.65328233,0,NA,NA,0.119633501890574,0,0,0,0,0,1418775.94,0.003690036900369
"2161","nor1991","1991","nor",0,0,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.20599e+11,28298.31091,3298,198,1611,391,1,1,1312,159,808,92,0,0,0,108,47,NA,NA,NA,NA,NA,4261700,3083766.12,71.99723614,3.104687215,"norway",0,1,0,1.0853,0.0322,38.76369572,1,NA,NA,0.0319951255068106,0,0,0,0,0,1609241.36,0.003690036900369
"2162","nor1992","1992","nor",0,0,0,1,0.003690036900369,10,0,0,NA,0,0,0,1,1.24848e+11,29126.48339,3231,227,87,441,1,1,1380,643,676,93,0,0,0,109,48,NA,NA,NA,NA,NA,4286400,3117070.08,69.00681538,3.523122034,"norway",0,1,0,1.1951,0.0196,69.93754459,1,NA,NA,0.0390676962325179,0,0,0,0,0,1667975.75,0.003690036900369
"2163","nor1993","1993","nor",0,0,0,1,0.0037037037037037,10,0,0,NA,0,0,0,1,1.28327e+11,29760.38623,3156,2178,1272,528,1,1,1300,567,434,94,0,0,0,110,49,NA,NA,NA,NA,NA,4312000,3151209.6,69.43724069,2.786615524,"norway",0,1,0,1.0063,0.0029,394.1458972,1,NA,NA,0.0359926654822104,0,0,0,0,0,1999241.12,0.0037037037037037
"2164","nor1994","1994","nor",0,0,0,1,0.0037037037037037,10,0,0,NA,0,0,0,1,1.34809e+11,31086.3413,3178,3391,1651,509,1,1,1309,673,103,95,0,0,0,111,50,NA,NA,NA,NA,NA,4336600,3184799.04,70.17024216,5.051355605,"norway",0,1,0,0.8885,0.0146,69.97561028,1,NA,NA,0.0295351009065646,0,0,0,0,0,2137026.63,0.0185185185185185
"2165","nor1995","1995","nor",0,0,0,1,0.0296296296296296,10,0,0,NA,0,0,0,1,1.40453e+11,32213.91486,3235,2949,1674,467,1,1,1145,286,1280,95,0,0,0,112,51,NA,NA,NA,NA,NA,4360000,3217680,69.75229931,4.186396987,"norway",0,1,0,0.8861,0.0116,88.17082054,1,NA,NA,0.0285681745706346,0,0,0,0,0,2519712.78,0
"2166","nor1996","1996","nor",0,0,0,1,0.0296296296296296,10,0,0,NA,0,0,0,1,1.47615e+11,33694.4552,3453,3165,1815,494,1,1,1057,675,384,95,0,0,0,113,52,NA,NA,NA,NA,NA,4381000,3253330.6,72.61335794,5.099753178,"norway",0,0,0,0.8566,0.0094,105.0115212,1,NA,NA,0.0406204728713954,0,0,0,0,0,2870597.29,0.0296296296296296
